,тин,махаля,код_махаля,область,район,сектор,coato,region_id,district_id
295,202832975,ТУРОН,4566,Самаркандская область,Пастдаргомский район,2,1718227,6,78
296,202832682,СИНЧИ,4568,Самаркандская область,Пастдаргомский район,2,1718227,6,78
297,203882043,ШАКАРҚАМИШ,5238,Сурхандарьинская область,Алтынсайский район,3,1722201,7,84
298,207326604,ЯНГИ ҲАЁТ,10979,город Ташкент,Янгихаётский район,1,1726292,9,183
299,207326628,МАРҲАМАТ,10983,город Ташкент,Янгихаётский район,3,1726292,9,183
300,207326595,ЯНГИ ТУРМУШ,10984,город Ташкент,Янгихаётский район,3,1726292,9,183
301,202501406,ЕКРАЗ,5239,Сурхандарьинская область,Алтынсайский район,3,1722201,7,84
302,202511630,ДЎҒОБА,5223,Сурхандарьинская область,Алтынсайский район,3,1722201,7,84
303,204029895,НУРАФШОН,5224,Сурхандарьинская область,Алтынсайский район,3,1722201,7,84
304,202712451,ИПОҚ,5226,Сурхандарьинская область,Алтынсайский район,3,1722201,7,84
305,202712468,МАРМУН,5227,Сурхандарьинская область,Алтынсайский район,3,1722201,7,84
306,202712490,УЗУМЗОР,5235,Сурхандарьинская область,Алтынсайский район,3,1722201,7,84
307,204031404,ОБШИР,5230,Сурхандарьинская область,Алтынсайский район,3,1722201,7,84
308,202493339,ОЛМАЗОР,5232,Сурхандарьинская область,Алтынсайский район,3,1722201,7,84
309,202491641,ЯККАТУТ,5240,Сурхандарьинская область,Алтынсайский район,3,1722201,7,84
310,202694981,ҚУМПАЙКАЛ,5246,Сурхандарьинская область,Алтынсайский район,4,1722201,7,84
311,203954317,ОБОД ВАХШИВОР,5243,Сурхандарьинская область,Алтынсайский район,4,1722201,7,84
312,202712547,ЗАРДАҚУЛ,5244,Сурхандарьинская область,Алтынсайский район,4,1722201,7,84
313,203531154,ҚЎШАРЧА,5247,Сурхандарьинская область,Алтынсайский район,4,1722201,7,84
314,202504805,ЧИНОР,5250,Сурхандарьинская область,Алтынсайский район,4,1722201,7,84
315,207310861,СОҲИБКОР,10756,Сурхандарьинская область,Алтынсайский район,4,1722201,7,84
316,202649728,ШАБНАМ,5672,Сурхандарьинская область,Сариасийский район,1,1722217,7,93
317,202709217,ДАШТИҒОЗ,5291,Сурхандарьинская область,Байсунский район,1,1722204,7,87
318,202671314,ДУОБА,5293,Сурхандарьинская область,Байсунский район,1,1722204,7,87
319,203671338,ИНКАБОД,5294,Сурхандарьинская область,Байсунский район,1,1722204,7,87
320,202671401,ШИРИНОБОД,5307,Сурхандарьинская область,Байсунский район,2,1722204,7,87
321,202671250,БОШРАБОТ,5300,Сурхандарьинская область,Байсунский район,2,1722204,7,87
322,202671378,КЎЧКАК,5302,Сурхандарьинская область,Байсунский район,2,1722204,7,87
323,202671282,АВЛОД,5303,Сурхандарьинская область,Байсунский район,2,1722204,7,87
324,205205691,ТЎДА,5305,Сурхандарьинская область,Байсунский район,2,1722204,7,87
325,202659841,ДАРБАНД,5308,Сурхандарьинская область,Байсунский район,3,1722204,7,87
326,202671361,ХЎЖАБУЛҒОН,5316,Сурхандарьинская область,Байсунский район,3,1722204,7,87
327,202671418,САЙРОБ,5312,Сурхандарьинская область,Байсунский район,3,1722204,7,87
328,202671228,МУНЧОҚ,5311,Сурхандарьинская область,Байсунский район,3,1722204,7,87
329,203653399,ҚИЗИЛНАВР,5310,Сурхандарьинская область,Байсунский район,3,1722204,7,87
330,202659858,ШЎРСОЙ,5328,Сурхандарьинская область,Байсунский район,4,1722204,7,87
331,202659865,ТОҒЧИ,5325,Сурхандарьинская область,Байсунский район,4,1722204,7,87
332,202671307,ПОЙГАБОШИ,5324,Сурхандарьинская область,Байсунский район,4,1722204,7,87
333,202671425,КОСИБЛАР,5321,Сурхандарьинская область,Байсунский район,4,1722204,7,87
334,202799099,БОЙҚИШЛОҚ,5801,Сурхандарьинская область,Шерабадский район,1,1722223,7,96
335,202649624,ГУЛОБОД,5660,Сурхандарьинская область,Сариасийский район,1,1722217,7,93
336,202948649,ТЕМИРЙЎЛЧИЛАР,9464,Самаркандская область,Город Самарканд,4,1718401,6,179
337,202922966,НАВБАҲОР,10953,Сырдарьинская область,Город Гулистан,1,1724401,8,184
338,202708068,ЧОШ,10926,Сурхандарьинская область,Сариасийский район,1,1722217,7,93
339,202659153,ГУМБАЗ,3667,Наманганская область,Уйчинский район,2,1714229,5,65
340,202661604,ИСТИҚЛОЛ,3670,Наманганская область,Уйчинский район,2,1714229,5,65
341,202659114,МИРЗАРОВОТ,3673,Наманганская область,Уйчинский район,2,1714229,5,65
342,202659224,ҚУМТЕПА,3684,Наманганская область,Уйчинский район,3,1714229,5,65
343,202659288,БЎСТОН,3680,Наманганская область,Уйчинский район,3,1714229,5,65
344,202814411,КЎКБУЛОҚ,1981,Джизакская область,Галляаральский район,4,1708209,2,27
345,200340592,ИСТИҚЛОЛ,2160,Джизакская область,Фаришский район,4,1708235,2,35
346,202639074,ИТТИФОҚ,2181,Джизакская область,Город Джизак,1,1708401,2,185
347,207015286,БУНЁДКОР,2178,Джизакская область,Город Джизак,1,1708401,2,185
348,202638890,ТИНЧЛИК,10059,Джизакская область,Город Джизак,2,1708401,2,185
349,202638908,ОЛМАЗОР,10076,Джизакская область,Город Джизак,3,1708401,2,185
350,202858222,БИНОКАР,8896,город Ташкент,Янгихаётский район,4,1726292,9,183
351,306630604,ЯНГИ  ЧОШТЕПА,9838,город Ташкент,Янгихаётский район,1,1726292,9,183
352,303859605,ВИҚОР,9182,город Ташкент,Янгихаётский район,2,1726292,9,183
353,202845594,ДЎСТЛИК,9185,город Ташкент,Янгихаётский район,2,1726292,9,183
354,304226180,СУҒДИЁНА,9186,город Ташкент,Сергелийский район,3,1726283,9,113
355,202966856,НИЛУФАР,9190,город Ташкент,Сергелийский район,3,1726283,9,113
356,202971684,ҚИПЧОҚ,9193,город Ташкент,Сергелийский район,3,1726283,9,113
